"0","1","model_type","df_name","crime_category"
"0.98","0.4","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_9_Domestic Violence"
"0.97","0.44","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_9_Domestic Violence"
"0.98","0.9","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.99","0.8","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.98","0.85","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.96","0.98","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"1","0.57","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.98","0.72","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.97","0.89","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.99","0.67","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.98","0.76","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.98","0.87","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.99","0.82","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.98","0.84","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_10_Sexual Assault"
"0.99","0.5","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"1","0.13","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.99","0.21","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.98","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.98","NaN","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.99","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.99","0.27","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.99","0.27","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.99","0.27","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_11_Police Brutality"
"0.97","0.33","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"1","0.03","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.98","0.06","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.97","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.98","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.97","0","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.98","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.98","0.41","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.99","0.23","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.98","0.29","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_12_Police Misconduct"
"0.89","0.85","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.92","0.8","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.9","0.82","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.91","0.95","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.98","0.83","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.94","0.89","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.91","0.95","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.98","0.83","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.94","0.89","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.9","0.84","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.91","0.82","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.9","0.83","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_13_Gun Violence"
"0.97","0.67","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"1","0.14","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.98","0.23","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.97","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.98","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.97","NaN","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.98","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.97","0.67","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"1","0.14","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.98","0.23","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_14_GLBTQ"
"0.9","0.57","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.98","0.21","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.94","0.31","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.88","1","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"1","0.02","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.94","0.04","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.9","0.64","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.98","0.2","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.94","0.3","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.92","0.39","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.9","0.43","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"0.91","0.41","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_15_Juvenile"
"1","NaN","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","0","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","0","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"1","NaN","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_16_Re-Entry"
"0.72","0.6","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.75","0.56","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.73","0.58","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.73","0.66","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.81","0.56","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.77","0.61","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.72","0.66","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.81","0.53","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.76","0.59","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.68","0.52","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.66","0.55","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.67","0.53","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_17_Violence"
"0.99","0.5","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"1","0.12","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","0.19","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","0","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","0.75","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"1","0.38","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","0.5","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_18_Beat Realignment / Police Resouce Allocation"
"0.99","1","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"1","0.11","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","0.2","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","0.2","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"1","0.11","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","0.14","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","0.25","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"1","0.11","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","0.15","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_19_Probation"
"0.99","0","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"1","0","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","0","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","0","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_20_Parole"
"0.99","NaN","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"1","0","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","NaN","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","NaN","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","0","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","0","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.99","NaN","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_21_Criminal Justice Policy"
"0.97","0.87","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.99","0.56","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.98","0.68","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.94","0.9","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"1","0.13","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.97","0.23","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.96","0.91","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"1","0.44","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.98","0.59","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.97","0.55","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.97","0.54","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.97","0.54","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_22_Drugs"
"0.98","0.76","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.99","0.72","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.98","0.74","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.97","0.97","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"1","0.52","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.98","0.68","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.98","0.82","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.99","0.61","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.98","0.7","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.98","0.82","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.99","0.69","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.98","0.75","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_23_Chicago Public Schools"
"0.96","0.85","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.99","0.52","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.97","0.65","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.93","0.83","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"1","0.18","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.96","0.3","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.96","0.87","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.99","0.56","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.97","0.68","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.96","0.48","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.94","0.62","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.95","0.54","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_24_Gangs"
"0.97","0.73","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"1","0.28","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.98","0.4","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.96","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.98","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.97","0.86","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"1","0.15","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.98","0.26","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.98","0.5","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.98","0.46","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.98","0.48","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_25_Illinois State Police"
"0.94","0.82","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.92","0.87","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.93","0.84","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.92","0.85","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.94","0.8","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.93","0.82","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.91","0.86","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.94","0.79","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.92","0.82","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.88","0.74","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.89","0.72","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.88","0.73","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_26_Homicides"
"0.99","0.67","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","0.44","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"0.99","0.53","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"0.99","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"0.99","0.57","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","0.44","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"0.99","0.5","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","0.71","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","0.56","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","0.63","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_27_Independent Police Review Authority"
"1","NaN","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","0","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","NaN","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","NaN","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"0.99","0","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"1","0","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"0.99","NaN","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_28_Chicago Police Board"
"0.99","0.33","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"1","0.14","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","0.2","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","NaN","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"1","0","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","NaN","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","0","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"1","0","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","NaN","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","0.67","MAXENTROPY_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"1","0.29","MAXENTROPY_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.99","0.4","MAXENTROPY_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_29_Immigration"
"0.83","0.39","SVM_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.89","0.27","SVM_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.86","0.32","SVM_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.81","0.55","FORESTS_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.99","0.06","FORESTS_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.89","0.11","FORESTS_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.83","0.48","GLMNET_PRECISION","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.93","0.25","GLMNET_RECALL","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
"0.88","0.33","GLMNET_FSCORE","mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime"
